DATE,return
29NOV1973,-0.0055765
30NOV1973,-0.015518968
03DEC1973,-0.019315789
04DEC1973,-0.004112497
05DEC1973,-0.018724786
06DEC1973,0.0322163618
07DEC1973,0.0289699893
10DEC1973,0.0154988628
11DEC1973,-0.020127421
12DEC1973,-0.02851413
13DEC1973,-0.012785993
14DEC1973,0.0188362581
17DEC1973,-0.005569333
18DEC1973,0.0223950455
19DEC1973,0.0000964402
20DEC1973,-0.001761498
21DEC1973,-0.011391637
24DEC1973,-0.004799402
26DEC1973,0.0275379457
27DEC1973,0.0159309765
28DEC1973,-0.003519659
31DEC1973,0.0033433823
02JAN1974,0.0052280652
03JAN1974,0.0292300232
04JAN1974,-0.000522454
07JAN1974,-0.003847297
08JAN1974,-0.017335922
09JAN1974,-0.031819821
10JAN1974,-0.014090347
11JAN1974,0.0220723972
14JAN1974,-0.001546092
15JAN1974,0.0073759065
16JAN1974,0.0113834497
17JAN1974,0.0185973825
18JAN1974,-0.019321868
21JAN1974,-0.000982399
22JAN1974,0.0102905279
23JAN1974,0.0086828222
24JAN1974,-0.00913459
25JAN1974,-0.004284551
28JAN1974,-0.007451564
29JAN1974,-0.000809228
30JAN1974,0.0116643883
31JAN1974,-0.007881894
01FEB1974,-0.013663135
04FEB1974,-0.026949465
05FEB1974,-0.001047414
06FEB1974,0.0048381505
07FEB1974,0.0046458815
08FEB1974,-0.009776529
11FEB1974,-0.020317143
12FEB1974,0.0033901916
13FEB1974,0.0002974899
14FEB1974,0.0037729125
15FEB1974,0.0127590307
19FEB1974,-0.000951301
20FEB1974,0.0139347212
21FEB1974,0.0188338463
22FEB1974,0.010746919
25FEB1974,-0.005400131
26FEB1974,0.009503897
27FEB1974,0.0045387877
28FEB1974,-0.003352769
01MAR1974,-0.010055853
04MAR1974,0.0014779195
05MAR1974,0.0223004142
06MAR1974,0.0084804791
07MAR1974,-0.012339271
08MAR1974,0.0102913719
11MAR1974,0.0117748318
12MAR1974,-0.001498111
13MAR1974,0.0051046334
14MAR1974,-0.002110653
15MAR1974,-0.002193958
18MAR1974,-0.015448223
19MAR1974,-0.00763586
20MAR1974,0.005483056
21MAR1974,0.0035816288
22MAR1974,0.0030337615
25MAR1974,0.0032856807
26MAR1974,0.003014679
27MAR1974,-0.01425787
28MAR1974,-0.01949619
29MAR1974,-0.009018127
01APR1974,-0.003786628
02APR1974,0.003703949
03APR1974,0.0133989239
04APR1974,0.001001794
05APR1974,-0.013302822
08APR1974,-0.008983764
09APR1974,0.0081575031
10APR1974,-0.003702941
11APR1974,0.0013029163
15APR1974,-0.001208102
16APR1974,0.0204579515
17APR1974,0.00715016
18APR1974,0.0028894934
19APR1974,-0.01158515
22APR1974,-0.001547889
23APR1974,-0.014772496
24APR1974,-0.016218665
25APR1974,-0.005650447
26APR1974,0.0083738879
29APR1974,0.0009340982
30APR1974,0.0015907477
01MAY1974,0.0202653286
02MAY1974,-0.003308037
03MAY1974,-0.006081482
06MAY1974,-0.001206544
07MAY1974,0.0026831692
08MAY1974,0.004522603
09MAY1974,0.0172189067
10MAY1974,-0.017865422
13MAY1974,-0.005719254
14MAY1974,0.0026809193
15MAY1974,-0.002125249
16MAY1974,-0.012751451
17MAY1974,-0.019950123
20MAY1974,-0.007871257
21MAY1974,-0.003563615
22MAY1974,-0.008634754
23MAY1974,0.0033088723
24MAY1974,0.0140826556
28MAY1974,-0.002881758
29MAY1974,-0.023521433
30MAY1974,0.0102693294
31MAY1974,-0.001756189
03JUN1974,0.0235191908
04JUN1974,0.0090063944
05JUN1974,0.0017964041
06JUN1974,0.018108198
07JUN1974,0.0098525284
10JUN1974,0.0069453235
11JUN1974,-0.008868176
12JUN1974,-0.004139624
13JUN1974,0.0041396239
14JUN1974,-0.010606705
17JUN1974,-0.011763999
18JUN1974,-0.00357081
19JUN1974,-0.005010968
20JUN1974,-0.006460645
21JUN1974,-0.006600765
24JUN1974,0.0011521586
25JUN1974,0.0152205129
26JUN1974,-0.014449064
27JUN1974,-0.01641384
28JUN1974,-0.001556595
01JUL1974,0.0047617658
02JUL1974,-0.01948813
03JUL1974,0.0027659391
05JUL1974,-0.001388328
08JUL1974,-0.027140445
09JUL1974,0.0022296264
10JUL1974,-0.013256104
11JUL1974,-0.003285715
12JUL1974,0.0357021465
15JUL1974,-0.000787882
16JUL1974,-0.013618713
17JUL1974,0.0115316408
18JUL1974,0.0053616025
19JUL1974,-0.001585158
22JUL1974,0.003066593
23JUL1974,0.0092691208
24JUL1974,0.0100406833
25JUL1974,-0.012601247
26JUL1974,-0.014061298
29JUL1974,-0.017590105
30JUL1974,-0.006925037
31JUL1974,-0.010689531
01AUG1974,-0.008392325
02AUG1974,0.0019685046
05AUG1974,0.0103373073
06AUG1974,0.0174429848
07AUG1974,0.0302694715
08AUG1974,-0.016013486
09AUG1974,-0.009717204
12AUG1974,-0.01296155
13AUG1974,-0.014241609
14AUG1974,-0.021243568
15AUG1974,-0.00359844
16AUG1974,-0.008629309
19AUG1974,-0.013348393
20AUG1974,0.0069166212
21AUG1974,-0.021218226
22AUG1974,-0.009829061
23AUG1974,-0.025629713
26AUG1974,0.0019346445
27AUG1974,-0.024404191
28AUG1974,-0.007368415
29AUG1974,-0.01476471
30AUG1974,0.0325619218
03SEP1974,-0.022729776
04SEP1974,-0.023381908
05SEP1974,0.0345207015
06SEP1974,0.0105588832
09SEP1974,-0.022285793
10SEP1974,-0.007221232
11SEP1974,-0.005255593
12SEP1974,-0.020024426
13SEP1974,-0.022933712
16SEP1974,0.0198904725
17SEP1974,0.0139536787
18SEP1974,0.0048128394
19SEP1974,0.0333977765
20SEP1974,-0.004892894
23SEP1974,-0.010551024
24SEP1974,-0.014600129
25SEP1974,-0.006364808
26SEP1974,-0.018588502
27SEP1974,-0.025447231
30SEP1974,-0.02289866
01OCT1974,-0.00503015
02OCT1974,-0.005454484
03OCT1974,-0.023412947
04OCT1974,-0.005204035
07OCT1974,0.0385915083
08OCT1974,-0.008147526
09OCT1974,0.046034148
10OCT1974,0.0266765878
11OCT1974,0.0154491111
14OCT1974,0.0230247392
15OCT1974,-0.022675346
16OCT1974,-0.024772734
17OCT1974,0.0141453821
18OCT1974,0.0052667156
21OCT1974,0.0225570068
22OCT1974,-0.010445213
23OCT1974,-0.027266979
24OCT1974,-0.013689543
25OCT1974,-0.000110024
28OCT1974,-0.003700704
29OCT1974,0.039442778
30OCT1974,0.0205505705
31OCT1974,-0.011221215
01NOV1974,-0.000360685
04NOV1974,-0.012173971
05NOV1974,0.0263082186
06NOV1974,-0.008378836
07NOV1974,0.0041907522
08NOV1974,-0.007124271
11NOV1974,0.008180371
12NOV1974,-0.02021363
13NOV1974,0
14NOV1974,-0.001183989
15NOV1974,-0.016523986
18NOV1974,-0.035665022
19NOV1974,-0.017547283
20NOV1974,-0.007289758
21NOV1974,-0.001674657
22NOV1974,0.010998011
25NOV1974,-0.005475715
26NOV1974,0.0086560905
27NOV1974,0.0032833316
29NOV1974,-0.001017812
02DEC1974,-0.025605485
03DEC1974,-0.01068673
04DEC1974,0.0033967822
05DEC1974,-0.019533387
06DEC1974,-0.016245442
09DEC1974,0.0040430623
10DEC1974,0.0237357903
11DEC1974,0.0024890277
12DEC1974,0.0017118119
13DEC1974,-0.006054814
16DEC1974,-0.010071296
17DEC1974,0.0180860575
18DEC1974,0.0099082432
19DEC1974,0.0015563948
20DEC1974,-0.009892758
23DEC1974,-0.014880926
24DEC1974,0.0147472455
26DEC1974,0.0105391869
27DEC1974,-0.004275423
30DEC1974,0.0018085138
31DEC1974,0.0213047935
02JAN1975,0.0253161852
03JAN1975,0.0039476436
06JAN1975,0.0041832511
07JAN1975,0.0062422468
08JAN1975,-0.009071103
09JAN1975,0.0153986145
10JAN1975,0.0207514827
13JAN1975,-0.007022276
14JAN1975,-0.008412183
15JAN1975,0.0072038343
16JAN1975,0.0035901744
17JAN1975,-0.01708786
20JAN1975,0.0043650617
21JAN1975,-0.008609042
22JAN1975,0.016547179
23JAN1975,0.0063389476
24JAN1975,0.0148865123
27JAN1975,0.038334091
28JAN1975,0.0030415972
29JAN1975,0.0159777231
30JAN1975,-0.013605652
31JAN1975,0.0103849917
03FEB1975,0.0109531668
04FEB1975,-0.004748126
05FEB1975,0.0137176747
06FEB1975,-0.005139604
07FEB1975,-0.00316953
10FEB1975,-0.004956709
11FEB1975,-0.001115827
12FEB1975,0.0104455376
13FEB1975,0.0164919304
14FEB1975,0.0099650408
18FEB1975,-0.003957699
19FEB1975,0.0069360974
20FEB1975,0.0121342858
21FEB1975,0.0058723374
24FEB1975,-0.017260015
25FEB1975,-0.024394804
26FEB1975,0.0123267273
27FEB1975,0.0041802357
28FEB1975,0.0107469406
03MAR1975,0.018872278
04MAR1975,0.0061024632
05MAR1975,-0.006514163
06MAR1975,0.0118710254
07MAR1975,0.0108231958
10MAR1975,0.0077996554
11MAR1975,-0.00677434
12MAR1975,-0.009383744
13MAR1975,-0.000930129
14MAR1975,0.0136550659
17MAR1975,0.0167439809
18MAR1975,-0.009093642
19MAR1975,-0.012822261
20MAR1975,-0.007147173
21MAR1975,-0.001231124
24MAR1975,-0.026062053
25MAR1975,0.0059812962
26MAR1975,0.0241742724
27MAR1975,0.0052979394
31MAR1975,-0.002743094
01APR1975,-0.008589804
02APR1975,-0.001340219
03APR1975,-0.011066052
04APR1975,-0.006575768
07APR1975,-0.005878659
08APR1975,0.0084981411
09APR1975,0.0247440469
10APR1975,0.0171696875
11APR1975,0.010453434
14APR1975,0.0218618748
15APR1975,0.0100245595
16APR1975,0.0007726317
17APR1975,0.0045866871
18APR1975,-0.013551492
21APR1975,0.0091486764
22APR1975,-0.00211043
23APR1975,-0.014412948
24APR1975,0.0014569003
25APR1975,0.0100777102
28APR1975,-0.002219757
29APR1975,-0.008629722
30APR1975,0.0225326269
01MAY1975,0.0116445061
02MAY1975,0.0208648545
05MAY1975,0.0083564638
06MAY1975,-0.024706638
07MAY1975,0.0020584511
08MAY1975,0.0048421624
09MAY1975,0.0113923261
12MAY1975,-0.003133839
13MAY1975,0.0031338386
14MAY1975,0.0100652746
15MAY1975,-0.011630966
16MAY1975,-0.013270989
19MAY1975,0.0000955053
20MAY1975,-0.008632216
21MAY1975,-0.014322601
22MAY1975,0.0002809006
23MAY1975,0.0157380536
27MAY1975,-0.006984305
28MAY1975,-0.011039883
29MAY1975,-0.00249994
30MAY1975,0.0209928245
02JUN1975,0.0170592022
03JUN1975,-0.000555309
04JUN1975,-0.007330559
05JUN1975,0.002603874
06JUN1975,-0.002984917
09JUN1975,-0.011427053
10JUN1975,-0.009659806
11JUN1975,0.0029514132
12JUN1975,-0.00637526
13JUN1975,0.006278233
16JUN1975,0.0121638842
17JUN1975,-0.007155042
18JUN1975,-0.000941779
19JUN1975,0.0209429235
20JUN1975,0.0118652137
23JUN1975,0.0109169994
24JUN1975,0.0048792119
25JUN1975,0.0042140619
26JUN1975,0.0016143162
27JUN1975,-0.001167542
30JUN1975,0.0067005176
01JUL1975,-0.001787738
02JUL1975,-0.008055885
03JUL1975,0.0016186713
07JUL1975,-0.012361154
08JUL1975,-0.003828101
09JUL1975,0.0162810159
10JUL1975,0
11JUL1975,-0.000895029
14JUL1975,0.0054609598
15JUL1975,0.0067703525
16JUL1975,-0.011061051
17JUL1975,-0.009018772
18JUL1975,-0.002165995
21JUL1975,-0.008933467
22JUL1975,-0.009380028
23JUL1975,-0.011987574
24JUL1975,0.0042935412
25JUL1975,-0.007381959
28JUL1975,-0.007533491
29JUL1975,-0.003594144
30JUL1975,0.0082100285
31JUL1975,-0.000180378
01AUG1975,-0.006043408
04AUG1975,-0.010276458
05AUG1975,-0.009704044
06AUG1975,0.0043354627
07AUG1975,0.0026020905
08AUG1975,0.0023874688
11AUG1975,0.0073347877
12AUG1975,0.0057858904
13AUG1975,-0.009678082
14AUG1975,-0.004298981
15AUG1975,0.0104707899
18AUG1975,-0.003506455
19AUG1975,-0.01745934
20AUG1975,-0.019042011
21AUG1975,-0.001981136
22AUG1975,0.0163741953
25AUG1975,0.0093748754
26AUG1975,-0.011427281
27AUG1975,0.0050797782
28AUG1975,0.0272154736
29AUG1975,0.007051885
02SEP1975,-0.014044582
03SEP1975,0.0103866923
04SEP1975,0.0072070227
05SEP1975,-0.002795233
08SEP1975,0.0049401084
09SEP1975,-0.014821659
10SEP1975,-0.012264574
11SEP1975,-0.006133784
12SEP1975,-0.00422964
15SEP1975,-0.00749188
16SEP1975,-0.010085675
17SEP1975,0.0049178987
18SEP1975,0.0192859491
19SEP1975,0.0184631856
22SEP1975,-0.011380631
23SEP1975,-0.00067063
24SEP1975,0.0077033746
25SEP1975,-0.007227791
26SEP1975,-0.002001416
29SEP1975,-0.016467613
30SEP1975,-0.014195635
01OCT1975,-0.012319235
02OCT1975,0.0131628355
03OCT1975,0.0232134621
06OCT1975,0.0079002414
07OCT1975,-0.00385046
08OCT1975,0.0090221409
09OCT1975,0.0007643544
10OCT1975,-0.000764354
13OCT1975,0.0166822992
14OCT1975,-0.003012519
15OCT1975,0.0023557982
16OCT1975,0.0007522074
17OCT1975,-0.006790323
20OCT1975,0.0120281187
21OCT1975,0.005411275
22OCT1975,0.0032421818
23OCT1975,0.0065582468
24OCT1975,-0.017267838
27OCT1975,-0.002430019
28OCT1975,0.0153617942
29OCT1975,-0.015182915
30OCT1975,0.0009415692
31OCT1975,-0.004034718
03NOV1975,-0.012420726
04NOV1975,0.005326582
05NOV1975,0.0073692124
06NOV1975,0.0055450031
07NOV1975,-0.006107181
10NOV1975,-0.00038294
11NOV1975,0.0036677998
12NOV1975,0.0162057012
13NOV1975,-0.001197549
14NOV1975,0.0028623399
17NOV1975,0.0034964048
18NOV1975,-0.001658976
19NOV1975,-0.008218517
20NOV1975,-0.005591857
21NOV1975,-0.003265513
24NOV1975,0.0057874924
25NOV1975,0.0114754587
26NOV1975,0.003675724
28NOV1975,0.0024662359
01DEC1975,-0.005043662
02DEC1975,-0.015463316
03DEC1975,-0.021227028
04DEC1975,0.0043756869
05DEC1975,-0.012512983
08DEC1975,0.0034503183
09DEC1975,0.0030623801
10DEC1975,0.0118688597
11DEC1975,-0.001511952
12DEC1975,0.0000960649
15DEC1975,0.0045285809
16DEC1975,0.0091737759
17DEC1975,0.0023305759
18DEC1975,0.0068536974
19DEC1975,-0.009089525
22DEC1975,-0.006833022
23DEC1975,0.0060866342
24DEC1975,0.0096598596
26DEC1975,0.0091953328
29DEC1975,-0.003670328
30DEC1975,-0.004973475
31DEC1975,0
02JAN1976,0.0073636314
05JAN1976,0.0220216899
06JAN1976,0.0146894338
07JAN1976,0.0087957606
08JAN1976,0.0102842045
09JAN1976,0.0034632355
12JAN1976,0.0122825402
13JAN1976,-0.010297967
14JAN1976,0.0181164965
15JAN1976,-0.00552279
16JAN1976,0.0055227901
19JAN1976,0.0150428545
20JAN1976,0.0064850933
21JAN1976,-0.003818369
22JAN1976,-0.00292107
23JAN1976,0.0110360923
26JAN1976,0.0078937062
27JAN1976,-0.003855537
28JAN1976,-0.0067674
29JAN1976,0.0181245522
30JAN1976,0.0067180286
02FEB1976,-0.004037753
03FEB1976,0.0012963232
04FEB1976,0.004114451
05FEB1976,-0.01216644
06FEB1976,-0.010324568
09FEB1976,0.0023848386
10FEB1976,0.0120151191
11FEB1976,0.0032463378
12FEB1976,-0.005281957
13FEB1976,-0.008747472
17FEB1976,-0.008161686
18FEB1976,0.0099652254
19FEB1976,0.0161896245
20FEB1976,0.0122635936
23FEB1976,-0.002554383
24FEB1976,0.0083585231
25FEB1976,0.0010260951
26FEB1976,-0.015952502
27FEB1976,-0.006374801
01MAR1976,0.002823454
02MAR1976,0.0099568275
03MAR1976,-0.00640548
04MAR1976,-0.008402333
05MAR1976,0.0023462111
08MAR1976,0.0161295464
09MAR1976,0.005003945
10MAR1976,0.0015887544
11MAR1976,0.0080357084
12MAR1976,-0.015741554
15MAR1976,-0.01339374
16MAR1976,0.0091626151
17MAR1976,0.0025590785
18MAR1976,-0.006246714
19MAR1976,0
22MAR1976,0.0024870817
23MAR1976,0.0132882242
24MAR1976,0.0137483209
25MAR1976,-0.007040112
26MAR1976,0.0013262932
29MAR1976,-0.006057414
30MAR1976,-0.005297746
31MAR1976,0.0073509806
01APR1976,-0.005367322
02APR1976,-0.002538175
05APR1976,0.0125373071
06APR1976,-0.002433018
07APR1976,-0.015524466
08APR1976,-0.009300687
09APR1976,-0.009057465
12APR1976,0.0030831918
13APR1976,0.0132855963
14APR1976,-0.009811658
15APR1976,0.0059638155
19APR1976,0.0077517799
20APR1976,0.0154152794
21APR1976,0.0075056943
22APR1976,-0.003279292
23APR1976,-0.006970682
26APR1976,0.0020464501
27APR1976,-0.007256309
28APR1976,0.0051998654
29APR1976,0.0014279797
30APR1976,-0.005282706
03MAY1976,-0.006572184
04MAY1976,0.003407227
05MAY1976,-0.007312573
06MAY1976,0.0031073057
07MAY1976,0.0067380338
10MAY1976,0.0112393258
11MAY1976,-0.000863914
12MAY1976,-0.000934264
13MAY1976,-0.004554591
14MAY1976,-0.008526911
17MAY1976,-0.005009504
18MAY1976,0.0018309743
19MAY1976,-0.000556019
20MAY1976,0.0084283315
21MAY1976,-0.006559314
24MAY1976,-0.019590084
25MAY1976,0.0001646751
26MAY1976,-0.003154122
27MAY1976,-0.003164101
28MAY1976,0.0099547401
01JUN1976,-0.00215566
02JUN1976,0.0028731819
03JUN1976,-0.002184919
04JUN1976,-0.010218389
07JUN1976,-0.006045836
08JUN1976,0.0019603147
09JUN1976,-0.001960315
10JUN1976,0.0065540578
11JUN1976,0.0148315545
14JUN1976,0.0126293531
15JUN1976,-0.005381469
16JUN1976,0.0027348159
17JUN1976,0.0146301704
18JUN1976,-0.001306688
21JUN1976,0.0055441508
22JUN1976,-0.009795199
23JUN1976,-0.001073118
24JUN1976,0.0072088418
25JUN1976,-0.003922924
28JUN1976,-0.002463425
29JUN1976,0.003273227
30JUN1976,0.0021263541
01JUL1976,-0.007949502
02JUL1976,0.005013346
06JUL1976,-0.008063709
07JUL1976,-0.000655582
08JUL1976,0.0008269714
09JUL1976,0.0111575071
12JUL1976,0.0080424596
13JUL1976,-0.005105922
14JUL1976,-0.000894979
15JUL1976,-0.007689964
16JUL1976,-0.004269926
19JUL1976,-0.002399146
20JUL1976,-0.002566799
21JUL1976,0.0011629496
22JUL1976,0.0016561311
23JUL1976,-0.000171545
26JUL1976,0.0006053208
27JUL1976,-0.007471031
28JUL1976,-0.002849208
29JUL1976,-0.002080975
30JUL1976,0.0054482728
02AUG1976,-0.002420053
03AUG1976,0.0081821818
04AUG1976,0.0019671046
05AUG1976,-0.005659553
06AUG1976,-0.000689417
09AUG1976,-0.002579389
10AUG1976,0.0100866356
11AUG1976,-0.006706351
12AUG1976,0.0003343618
13AUG1976,0.0031052313
16AUG1976,0.002602172
17AUG1976,0.0065960452
18AUG1976,-0.004342274
19AUG1976,-0.011248849
20AUG1976,-0.010020769
23AUG1976,-0.002652194
24AUG1976,-0.008850256
25AUG1976,0.0081706561
26AUG1976,-0.010759863
27AUG1976,0.0036271651
30AUG1976,0.0051633713
31AUG1976,0.0049622784
01SEP1976,0.0124613158
02SEP1976,-0.001177223
03SEP1976,0.0043771284
07SEP1976,0.0075339028
08SEP1976,-0.003669212
09SEP1976,-0.006131921
10SEP1976,0.0015086854
13SEP1976,-0.005142912
14SEP1976,-0.004740239
15SEP1976,0.0006843893
16SEP1976,0.0087838471
17SEP1976,0.0072111454
20SEP1976,-0.000593081
21SEP1976,0.02018682
22SEP1976,-0.000729481
23SEP1976,-0.003210117
24SEP1976,-0.001475167
27SEP1976,0.0037776197
28SEP1976,-0.018127445
29SEP1976,-0.003766141
30SEP1976,-0.001009398
01OCT1976,-0.010456523
04OCT1976,-0.001951101
05OCT1976,-0.011538946
06OCT1976,-0.007339959
07OCT1976,0.0056110456
08OCT1976,-0.013257246
11OCT1976,-0.012212279
12OCT1976,-0.009043555
13OCT1976,0.0169626272
14OCT1976,-0.013140905
15OCT1976,0.0011532795
18OCT1976,0.0101510778
19OCT1976,0.0035960451
20OCT1976,0.0051448004
21OCT1976,-0.010496104
22OCT1976,-0.006529899
25OCT1976,-0.000799254
26OCT1976,0.0107522217
27OCT1976,0.0083812575
28OCT1976,-0.003656848
29OCT1976,0.0128289792
01NOV1976,0.0012014377
03NOV1976,-0.009944845
04NOV1976,0.0040793601
05NOV1976,-0.018251002
08NOV1976,-0.010006744
09NOV1976,-0.003121567
10NOV1976,-0.00725684
11NOV1976,0.0079656789
12NOV1976,-0.004023414
15NOV1976,0.008298001
16NOV1976,-0.000085527
17NOV1976,0.0029251337
18NOV1976,0.0127635841
19NOV1976,-0.001400789
22NOV1976,0.0074238923
23NOV1976,-0.00689705
24NOV1976,0.0017471298
26NOV1976,0.0059342377
29NOV1976,-0.006891624
30NOV1976,-0.002983236
01DEC1976,0.0022777612
02DEC1976,-0.002890267
03DEC1976,0.0041218914
06DEC1976,0.0117345724
07DEC1976,-0.001123561
08DEC1976,0.0026715887
09DEC1976,0.0077353023
10DEC1976,0.0024795654
13DEC1976,0.0011194472
14DEC1976,0.0065375424
15DEC1976,0.0032172374
16DEC1976,-0.002534236
17DEC1976,-0.002285296
20DEC1976,-0.006815401
21DEC1976,0.0061308373
22DEC1976,0.0062661635
23DEC1976,0.0010963578
27DEC1976,0.0105667302
28DEC1976,0.0039976608
29DEC1976,-0.005162893
30DEC1976,0.0041724818
31DEC1976,0.0055496364
03JAN1977,-0.004889253
04JAN1977,-0.011954138
05JAN1977,-0.009980092
06JAN1977,0.0018693026
07JAN1977,0.0033010392
10JAN1977,0.0037969589
11JAN1977,-0.01040997
12JAN1977,-0.00863803
13JAN1977,0.0081259447
14JAN1977,-0.004095863
17JAN1977,-0.005063406
18JAN1977,-0.004995657
19JAN1977,0.0064626604
20JAN1977,-0.01000164
21JAN1977,0.0035389793
24JAN1977,0.0012149345
25JAN1977,0.0024047443
26JAN1977,-0.007680154
27JAN1977,-0.004171312
28JAN1977,0.0031275031
31JAN1977,-0.003305615
01FEB1977,0.0041720533
02FEB1977,-0.005828968
03FEB1977,-0.005947605
04FEB1977,0.0007915442
07FEB1977,-0.001668251
08FEB1977,-0.004310192
09FEB1977,-0.008954902
10FEB1977,0.0043595402
11FEB1977,-0.006846997
14FEB1977,0.0072840389
15FEB1977,0.0063633923
16FEB1977,0.0042058161
17FEB1977,-0.0048308
18FEB1977,-0.003704946
22FEB1977,-0.000351036
23FEB1977,-0.001767688
24FEB1977,-0.006040054
25FEB1977,0.0008895892
28FEB1977,0.0031981202
01MAR1977,0.0088350786
02MAR1977,-0.002819591
03MAR1977,0.0069497982
04MAR1977,0.0050680935
07MAR1977,0.0017395136
08MAR1977,-0.003229936
09MAR1977,-0.009646818
10MAR1977,0.0040537092
11MAR1977,0.0010451583
14MAR1977,0.0111643903
15MAR1977,0.0069149737
16MAR1977,0.0030936233
17MAR1977,-0.003269803
18MAR1977,-0.003967064
21MAR1977,-0.007813846
22MAR1977,-0.002709374
23MAR1977,-0.009127081
24MAR1977,-0.007082069
25MAR1977,-0.007304822
28MAR1977,-0.00296501
29MAR1977,0.0063505262
30MAR1977,-0.011655521
31MAR1977,-0.002260453
01APR1977,0.0089142692
04APR1977,-0.01280594
05APR1977,0.0006332915
06APR1977,-0.001540252
07APR1977,0.0045265974
11APR1977,0.0056647538
12APR1977,0.0140337345
13APR1977,0.0010878029
14APR1977,0.0093572649
15APR1977,0.0008022125
18APR1977,-0.005289562
19APR1977,-0.004241236
20APR1977,0.0040608977
21APR1977,-0.007229627
22APR1977,-0.009372703
25APR1977,-0.013542264
26APR1977,0.0011146202
27APR1977,0.0088508662
28APR1977,0.0038464079
29APR1977,-0.000453021
02MAY1977,0.0046498695
03MAY1977,0.0031842893
04MAY1977,0.0069656959
05MAY1977,0.0028872303
06MAY1977,-0.007127007
09MAY1977,-0.003904103
10MAY1977,0.0032633787
11MAY1977,-0.009919353
12MAY1977,-0.001468334
13MAY1977,0.003020694
16MAY1977,0.0044711065
17MAY1977,0.004259014
18MAY1977,0.0057815631
19MAY1977,-0.005781563
20MAY1977,-0.006449078
23MAY1977,-0.014506187
24MAY1977,-0.00509441
25MAY1977,-0.010090192
26MAY1977,0.0053331693
27MAY1977,-0.010227551
31MAY1977,-0.000189153
01JUN1977,0.0087414209
02JUN1977,-0.003757533
03JUN1977,0.0100034987
06JUN1977,-0.010125302
07JUN1977,0.0062151427
08JUN1977,0.0047429357
09JUN1977,-0.003445177
10JUN1977,0.001032604
13JUN1977,0.0017661356
14JUN1977,0.0110847634
15JUN1977,-0.005434382
16JUN1977,0.0031338096
17JUN1977,0
20JUN1977,0.0041415559
21JUN1977,0.0046738388
22JUN1977,-0.002469124
23JUN1977,-0.001015294
24JUN1977,0.0046682959
27JUN1977,-0.006041663
28JUN1977,-0.009218859
29JUN1977,-0.00250417
30JUN1977,0.0032465609
01JUL1977,-0.003991366
05JUL1977,0.0010294376
06JUL1977,-0.006434916
07JUL1977,0.0019590154
08JUL1977,-0.001672628
11JUL1977,-0.002712958
12JUL1977,-0.002343915
13JUL1977,-0.000465013
15JUL1977,0.0032726377
18JUL1977,0.005119606
19JUL1977,0.0094761539
20JUL1977,0.0013153963
21JUL1977,0.0014113103
22JUL1977,0.0017775856
25JUL1977,-0.00999105
26JUL1977,-0.006650522
27JUL1977,-0.021986737
28JUL1977,0.0017543667
29JUL1977,0.0000898846
01AUG1977,0.0019529941
02AUG1977,-0.004968535
03AUG1977,-0.001567619
04AUG1977,0.0024462155
05AUG1977,0.0005853022
08AUG1977,-0.010485869
09AUG1977,0
10AUG1977,0.0086274779
11AUG1977,-0.010892897
12AUG1977,-0.007240399
15AUG1977,0.0034723252
16AUG1977,-0.005563823
17AUG1977,-0.005294222
18AUG1977,-0.000497412
19AUG1977,-0.000902914
22AUG1977,0.0044026718
23AUG1977,-0.001996711
24AUG1977,-0.003112654
25AUG1977,-0.010192343
26AUG1977,0.0015208773
29AUG1977,0.0100843537
30AUG1977,-0.006036072
31AUG1977,0.0030225903
01SEP1977,0.0039041959
02SEP1977,0.0085772212
06SEP1977,0.0010999211
07SEP1977,0.003566411
08SEP1977,-0.008283969
09SEP1977,-0.014042636
12SEP1977,-0.003108532
13SEP1977,0.0002106569
14SEP1977,0.0048445465
15SEP1977,0.0024193091
16SEP1977,-0.004634382
19SEP1977,-0.006193203
20SEP1977,0.0003052897
21SEP1977,-0.012784181
22SEP1977,-0.001844832
23SEP1977,-0.000321706
26SEP1977,0.002986693
27SEP1977,-0.00691508
28SEP1977,-0.001352832
29SEP1977,0.0064126897
30SEP1977,0.0083215274
03OCT1977,0.005709021
04OCT1977,-0.011759563
05OCT1977,-0.005573699
06OCT1977,0.0056687064
07OCT1977,-0.00205655
10OCT1977,-0.000107104
11OCT1977,-0.00953043
12OCT1977,-0.01003468
13OCT1977,-0.007076119
14OCT1977,0.0042322039
17OCT1977,-0.001583454
18OCT1977,0.0002072097
19OCT1977,-0.010179483
20OCT1977,0.0031960691
21OCT1977,-0.008009408
24OCT1977,-0.007425746
25OCT1977,-0.000972654
26OCT1977,0.0147004102
27OCT1977,0.0063724925
28OCT1977,0.0049595237
31OCT1977,-0.005277186
01NOV1977,-0.01407798
02NOV1977,-0.007538474
03NOV1977,0.002270007
04NOV1977,0.0090165003
07NOV1977,0.0079932545
08NOV1977,-0.000208243
09NOV1977,0.0026426883
10NOV1977,0.0171054093
11NOV1977,0.0158960474
14NOV1977,-0.008941725
15NOV1977,0.0052583487
16NOV1977,-0.006810199
17NOV1977,-0.006231595
18NOV1977,0.0046773331
21NOV1977,0.0004186928
22NOV1977,0.0076372174
23NOV1977,0.0009253658
25NOV1977,0.0013272346
28NOV1977,-0.005760145
